TrialRows_Name,TrialRows_Proffession,Task,corrAns,StimFile,Name,Proffession,Letter1,Letter2,Letter3,Name_trials.thisRepN,Name_trials.thisTrialN,Name_trials.thisN,Name_trials.thisIndex,Proffession_trials.thisRepN,Proffession_trials.thisTrialN,Proffession_trials.thisN,Proffession_trials.thisIndex,Encoding_Proffession.thisRepN,Encoding_Proffession.thisTrialN,Encoding_Proffession.thisN,Encoding_Proffession.thisIndex,ImmediateRecall_Proffession.thisRepN,ImmediateRecall_Proffession.thisTrialN,ImmediateRecall_Proffession.thisN,ImmediateRecall_Proffession.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Jitter,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,text_4.started,text_4.stopped,polygon_3.started,polygon_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_ImmediateRecall.keys,key_resp_ImmediateRecall.started,key_resp_ImmediateRecall.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,key_resp_ImmediateRecall.rt,participant,session,date,expName,psychopyVersion,frameRate,
24:30,54:60,encoding_proffession,3,Images_Faces/SH58.png,0,Botaniker,B.,H.,U.,,,,,0,2,2,4,,,,,0,3,3,3,,,,,,,,,,,,,,365.7976762999897,None,None,365.7976762999897,None,None,357.0547341000056,None,357.0547341000056,None,357.0547341000056,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,2,Images_Faces/SH55.png,0,Pastor,P.,B.,S.,,,,,0,2,2,4,,,,,0,4,4,0,,,,,,,,,,,,,,375.0625207000121,None,None,375.0625207000121,None,None,366.31932300000335,None,366.31932300000335,None,366.31932300000335,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,1,Images_Faces/SH59.png,0,Körskollärare,K.,B.,V.,,,,,0,2,2,4,,,,,0,5,5,4,,,,,,,,,,,,,,384.3313472000009,None,None,384.3313472000009,None,None,375.5837648999877,None,375.5837648999877,None,375.5837648999877,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,1,Images_Faces/SH42.png,0,Tandläkare,T.,H.,R.,,,,,0,3,3,1,0,0,0,5,,,,,,,,,8.5,None,,384.85544590000063,None,384.85544590000063,None,384.85544590000063,None,397.353480699996,None,None,397.353480699996,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,3,Images_Faces/SH41.png,0,Säkerhetsvakt,S.,I.,R.,,,,,0,3,3,1,0,1,1,4,,,,,,,,,8.0,1,1.907959000003757,397.87438359999214,None,397.87438359999214,None,397.87438359999214,None,409.8716316999926,None,None,409.8716316999926,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,2,Images_Faces/SH40.png,0,Proffessor,P.,I.,P.,,,,,0,3,3,1,0,2,2,3,,,,,,,,,4.5,None,,410.3927137000137,None,410.3927137000137,None,410.3927137000137,None,418.8857554999995,None,None,418.8857554999995,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,1,Images_Faces/SH38.png,0,Maskinoperatör,M.,K.,P.,,,,,0,3,3,1,0,3,3,1,,,,,,,,,9.75,None,,419.4068644999934,None,419.4068644999934,None,419.4068644999934,None,433.155792000005,None,None,433.155792000005,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,2,Images_Faces/SH37.png,0,Brevbärare,B.,K.,P.,,,,,0,3,3,1,0,4,4,0,,,,,,,,,6.0,None,,433.6769634000084,None,433.6769634000084,None,433.6769634000084,None,443.6716502000054,None,None,443.6716502000054,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,3,Images_Faces/SH39.png,0,Marknadschef,M.,J.,P.,,,,,0,3,3,1,0,5,5,2,,,,,,,,,9.75,None,,444.19260400001076,None,444.19260400001076,None,444.19260400001076,None,457.94190929998877,None,None,457.94190929998877,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,1,Images_Faces/SH42.png,0,Tandläkare,T.,H.,R.,,,,,0,3,3,1,,,,,0,0,0,5,,,,,,,,,,,,,,472.2146890000149,None,None,472.2146890000149,None,None,458.4826791000087,None,458.4826791000087,None,458.4826791000087,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,2,Images_Faces/SH37.png,0,Brevbärare,B.,K.,P.,,,,,0,3,3,1,,,,,0,1,1,0,,,,,,,,,,,,,,486.48479449999286,None,None,486.48479449999286,None,None,472.73602060001576,None,472.73602060001576,None,472.73602060001576,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,3,Images_Faces/SH39.png,0,Marknadschef,M.,J.,P.,,,,,0,3,3,1,,,,,0,2,2,2,,,,,,,,,,,,,,500.7551051999908,None,None,500.7551051999908,None,None,487.0058345000143,None,487.0058345000143,None,487.0058345000143,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,3,Images_Faces/SH41.png,0,Säkerhetsvakt,S.,I.,R.,,,,,0,3,3,1,,,,,0,3,3,4,,,,,,,,,,,,,,515.0247187000059,None,None,515.0247187000059,None,None,501.27632890001405,None,501.27632890001405,None,501.27632890001405,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,1,Images_Faces/SH38.png,0,Maskinoperatör,M.,K.,P.,,,,,0,3,3,1,,,,,0,4,4,1,,,,,,,,,,,,,,529.2951289000048,None,None,529.2951289000048,None,None,515.5461889000144,None,515.5461889000144,None,515.5461889000144,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,encoding_proffession,2,Images_Faces/SH40.png,0,Proffessor,P.,I.,P.,,,,,0,3,3,1,,,,,0,5,5,3,,,,,,,,,,,,,,543.5655834999925,None,None,543.5655834999925,None,None,529.8165028000076,None,529.8165028000076,None,529.8165028000076,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
6:12,36:42,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,2,Images_Faces/SH50.png,0,Bartender,B.,F.,S.,,,,,0,4,4,3,0,0,0,1,,,,,,,,,5.75,None,,544.090154400008,None,544.090154400008,None,544.090154400008,None,553.8375412999885,None,None,553.8375412999885,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH49.png,0,Hovmästare,H.,F.,S.,,,,,0,4,4,3,0,1,1,0,,,,,,,,,3.5,None,,554.3588929999969,None,554.3588929999969,None,554.3588929999969,None,561.8507019999961,None,None,561.8507019999961,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH53.png,0,VD,V.,E.,S.,,,,,0,4,4,3,0,2,2,4,,,,,,,,,7.0,None,,562.3719125000061,None,562.3719125000061,None,562.3719125000061,None,573.3676960000012,None,None,573.3676960000012,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH51.png,0,Naprapat,N.,F.,S.,,,,,0,4,4,3,0,3,3,2,,,,,,,,,7.5,None,,573.8888742999989,None,573.8888742999989,None,573.8888742999989,None,585.3877686999913,None,None,585.3877686999913,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,3,Images_Faces/SH54.png,0,Trädgårdsmästare,T.,B.,S.,,,,,0,4,4,3,0,4,4,5,,,,,,,,,5.75,None,,585.9088861999917,None,585.9088861999917,None,585.9088861999917,None,595.6534717000031,None,None,595.6534717000031,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH52.png,0,Sjukgymnast,S.,F.,R.,,,,,0,4,4,3,0,5,5,3,,,,,,,,,5.75,None,,596.1743925999908,None,596.1743925999908,None,596.1743925999908,None,605.9189995999914,None,None,605.9189995999914,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH49.png,0,Hovmästare,H.,F.,S.,,,,,0,4,4,3,,,,,0,0,0,0,,,,,,,,,,,,,,616.1884192000143,None,None,616.1884192000143,None,None,606.4606796000153,None,606.4606796000153,None,606.4606796000153,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,2,Images_Faces/SH50.png,0,Bartender,B.,F.,S.,,,,,0,4,4,3,,,,,0,1,1,1,,,,,,,,,,,,,,626.4540633000142,None,None,626.4540633000142,None,None,616.7094553000061,None,616.7094553000061,None,616.7094553000061,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH51.png,0,Naprapat,N.,F.,S.,,,,,0,4,4,3,,,,,0,2,2,2,,,,,,,,,,,,,,636.7196322999953,None,None,636.7196322999953,None,None,626.97523489999,None,626.97523489999,None,626.97523489999,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH52.png,0,Sjukgymnast,S.,F.,R.,,,,,0,4,4,3,,,,,0,3,3,3,,,,,,,,,,,,,,646.9852071999921,None,None,646.9852071999921,None,None,637.2408047000063,None,637.2408047000063,None,637.2408047000063,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,1,Images_Faces/SH53.png,0,VD,V.,E.,S.,,,,,0,4,4,3,,,,,0,4,4,4,,,,,,,,,,,,,,657.2506906999915,None,None,657.2506906999915,None,None,647.5063173999952,None,647.5063173999952,None,647.5063173999952,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,encoding_proffession,3,Images_Faces/SH54.png,0,Trädgårdsmästare,T.,B.,S.,,,,,0,4,4,3,,,,,0,5,5,5,,,,,,,,,,,,,,667.5178641999955,None,None,667.5178641999955,None,None,657.7718807999918,None,657.7718807999918,None,657.7718807999918,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
18:24,48:54,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
